idCliente;apellido1;apellido2;nombre;salario;rangoSalarial;localidad;municipio;provincia
244;FIORONI;BASSO;VICTOR ALEJANDRO;19227,90426;muy bajo;Jaramillo de la Fuente;Sierra de la Demanda (comarca);Burgos
245;FLORES;DELGADO;SUSANA RAQUEL;28601,90995;medio;Junta de Traslaloma;Las Merindades;Burgos
246;FLORES;IBORRA;MARIA CECILIA;24717,45804;bajo;Junta de Villalba de Losa;Las Merindades;Burgos
247;FLORIT;SERVETTI;HECTOR ALBERTO;34652,03649;alto;Jurisdicción de Lara;Sierra de la Demanda (comarca);Burgos
248;FODDE;RIOS;MARIELA SILVA;37603,89845;muy alto;Jurisdicción de San Zadornil;Las Merindades;Burgos
249;FRANCO;MURTAGH;JUAN;23980,24175;bajo;La Cueva de Roa;Ribera del Duero;Burgos
250;FREDUCCI;DA ROSA;FRANCO;27642,64731;medio;La Gallega;Sierra de la Demanda (comarca);Burgos
251;FRESIA;BOSCHELE;MARIELA RITA;26499,97812;medio;La Horra;Ribera del Duero;Burgos
252;GADOLA;BENAVIDEZ;DANIEL RODNEY;29338,73184;medio;La Puebla de Arganzón;Comarca del Ebro;Burgos
253;GALLAND;TROISE;GABRIEL;23497,75809;bajo;La Revilla y Ahedo;Sierra de la Demanda (comarca);Burgos
254;GAMARRA;SEBASTIAN;JORGE LUIS;29647,93698;medio;La Sequera de Haza;Ribera del Duero;Burgos
255;GARCIA;MENENDEZ;FERNANDO;34119,48171;alto;La Vid de Bureba;La Bureba;Burgos
256;GARCIA;PRECHAC;FERNANDO;30158,99079;medio;La Vid y Barrios;Ribera del Duero;Burgos
257;GARCIA;DUTRUEL;MARIA BEATRIZ;43598,99577;muy alto;Las Hormazas;Odra-Pisuerga;Burgos
258;GARCIA;GARCIA;RAUL GUSTAVO;26925,63333;medio;Las Quintanillas;Alfoz de Burgos;Burgos
259;GARCIA DA ROSA;SAINT PASTEURS;JOSE MARIA;21536,37174;muy bajo;Lerma;Arlanza (comarca);Burgos
260;GARIBALDI;LEZAMA;LUIS IGNACIO;13154,24269;muy bajo;Llano de Bureba;La Bureba;Burgos
261;GARIN;DE NARDO;DANIEL;25661,37316;medio;Los Altos;Las Merindades;Burgos
262;GARINO;GRUSS;JUAN MANUEL;23505,02534;bajo;Los Ausines;Alfoz de Lara;Burgos
263;GARRIDO;PEREZ;GABRIELA;41351,61656;muy alto;Los Balbases;Odra-Pisuerga;Burgos
264;GASTAN;ROSTAGNOL;DANIEL;38404,80972;muy alto;Los Barrios de Bureba;La Bureba;Burgos
265;GIL;JIMENEZ DE ARECHAGA;MARIA CRISTINA;43788,72154;muy alto;Madrigal del Monte;Comarca del Arlanza;Burgos
266;GIL;CAPUTTO;ALEJANDRO GABRIEL;20841,0136;muy bajo;Madrigalejo del Monte;Comarca del Arlanza;Burgos
267;GINI;CASAS;MARIA RAQUEL;24309,70681;bajo;Mahamud;Comarca del Arlanza;Burgos
268;GLOODTDOFSKY;FERNANDEZ;ANIBAL;32736,54603;alto;Mambrilla de Castrejón;Ribera del Duero;Burgos
269;GLOODTDOFSKY;FERNANDEZ;RAUL;28434,46394;medio;Mambrillas de Lara;Sierra de la Demanda (comarca);Burgos
270;GODOY;PEREZ;ROBERTO ANDRES;30312,32605;medio;Mamolar;Sierra de la Demanda (comarca);Burgos
271;ACOSTA;PEREIRA;MARTHA VANDA;20782,73388;muy bajo;Acebedo;Montaña Oriental;León
272;ARBULO;;EDUARDO;32088,82142;alto;Algadefe;Vega del Esla;León
273;ARCIERI;RODRIGUEZ;DIVAR DANIEL;24944,81885;bajo;Alija del Infantado;Tierra de La Bañeza;León
274;AREZO;POSADA;CARLOS VALERIO;26101,07813;medio;Almanza;Tierra de Sahagún;León
275;BALDASSARI;ARISMENDI;CARLOS;31271,97571;alto;Ardón;Páramo Leonés;León
276;BAPTISTA;DOMATO;GUSTAVO ADOLFO;32191,54528;alto;Arganza;;León
277;BARRENECHEA;DE LA FUENTE;VICTOR MARIA;29706,65339;medio;Astorga;Tierra de Astorga;León
278;BAUBETA;SILVERA;EDUARDO;33477,10992;alto;Balboa;;León
279;BELLO;ANDRIOLO;ANA MARIA;35119,87265;muy alto;Barjas;;León
280;BEROIS;QUINTEROS;MARIA DEL CARMEN;26537,64464;medio;Bembibre;Bandera de El Bierzo.svg;León
281;BERRUTTI;REBOREDO;AZUCENA ESTEFANIA;39116,86699;muy alto;Benavides;Ribera del Órbigo;León
282;BERTASSI;FLORES;ELIZABETH MARIA;34584,33721;alto;Benuza;;León
283;BESOZZI;AROCENA;JULIO GUILLERMO;23067,66587;bajo;Bercianos del Páramo;Páramo Leonés;León
284;BETOLAZA;CAFFERATA;ALBA MARIA;20525,29948;muy bajo;Bercianos del Real Camino;Tierra de Sahagún;León
285;BIANCHI;CASERTA;ELEONORA;25618,57633;medio;Berlanga del Bierzo;Bandera de El Bierzo.svg;León
286;BONET;CABRERA;LUIS PABLO;21525,33202;muy bajo;Boca de Huérgano;Montaña Oriental;León
287;BORAGNO;DELFINO;SANDRA;28655,61141;medio;Borrenes;Bandera de El Bierzo.svg;León
288;BORDABERRY;HERRAN;JUAN PEDRO;34968,83955;alto;Boñar;Montaña Oriental;León
289;BORGES;DUARTE;EDUARDO NICASIO;38518,31955;muy alto;Brazuelo;Maragatería;León
290;BROGGINI;MENDEZ;JORGE EMILIO;31900,1581;alto;Burón;Montaña Oriental;León
291;BURELLA;ASCONEGUY;WALTER HUGO;38741,01835;muy alto;Bustillo del Páramo;Páramo Leonés;León
292;BUSTILLO;BONASSO;FRANCISCO C.;17793,23475;muy bajo;Cabañas Raras;Bandera de El Bierzo.svg;León
293;CACERES;TONCHEFF;MYRIAM GRACIELA;20410,15623;muy bajo;Cabreros del Río;Vega del Esla;León
294;CAITANO;ACOSTA;OLGA GRACIELA;27484,83293;medio;Cabrillanes;Babia;León
295;CAL;SHABAN;ANGEL MANUEL;35968,15788;muy alto;Cacabelos;Bandera de El Bierzo.svg;León
296;CAMIROTTI;TEJERA;RUBEN DARIO;22273,58352;muy bajo;Calzada del Coto;Tierra de Sahagún;León
297;CAMPANELLA;CETRANGOLO;JORGE;36138,39993;muy alto;Campazas;Vega del Esla;León
298;CANCELA;BOSI;HECTOR;29714,92839;medio;Campo de Villavidel;Vega del Esla;León
299;CANESSA;FRANCO;JUAN ANDRES;28676,68849;medio;Camponaraya;Bandera de El Bierzo.svg;León
300;CANTERO;PIALI;EDGAR FITZGERALD;26578,00654;medio;Candín;Los Ancares;León
301;CARPENTIERI;MAZZA;FERNANDO;25954,78235;medio;Carracedelo;Bandera de El Bierzo.svg;León
302;CARRERA;LEAL;CHARLES DANIEL;30958,74909;medio;Carrizo;Ribera del Órbigo;León
303;CARRERAS;PEÑA;ERNESTO;22972,09104;muy bajo;Carrocera;Comarca de Luna;León
304;CARRESSE;TOLEDO;LUIS MARIA;32315,25247;alto;Carucedo;Bandera de El Bierzo.svg;León
305;CASSANELLO;CHIPARELLI;JOSE LUIS;32699,72474;alto;Castilfalé;Esla-Campos;León
306;CASTILLO;RAMIREZ;ESBAR GONZALO;34445,56591;alto;Castrillo de Cabrera;Comarca de La Cabrera;León
307;CASTRO;ROMANO;MONICA;28571,4625;medio;Castrillo de la Valduerna;Tierra de La Bañeza;León
308;CASULLO;BARTOLOTE;MARIA ALEJANDRA;27235,55577;medio;Castrocalbón;Tierra de La Bañeza;León
309;CASULO;BERNASCONI;EDISON HUMBERTO;35794,88485;muy alto;Castrocontrigo;Tierra de La Bañeza;León
310;CEDRES;SILVERA;MARIA CRISTINA;31611,11276;alto;Castropodame;Bandera de El Bierzo.svg;León
311;CERIANI;BRUSCO;GRACIELA IVONNE;32333,6132;alto;Castrotierra de Valmadrigal;Tierra de Sahagún;León
312;CESTAU;DOPESO;JOSÉ MARÍA;31103,78907;alto;Cea;Tierra de Sahagún;León
313;CHABALGOITY;RODRIGUEZ;MANUEL ALBERTO;25587,08113;medio;Cebanico;Tierra de Sahagún;León
314;CHALAR;RODRIGUEZ;PABLO;27218,62435;medio;Cebrones del Río;Tierra de La Bañeza;León
315;COELLO;PEREZ;HEBER ANTONIO;23344,17253;bajo;Chozas de Abajo;Páramo Leonés;León
316;CONSOLANDICH;CIRISOLA;KARL FREDERICK;30326,34918;medio;Cimanes de la Vega;Vega del Esla;León
317;CONTARIN;VILLA;JUAN CARLOS;35279,54221;muy alto;Cimanes del Tejar;Ribera del Órbigo;León
318;CORBO;SOPEÑA;LUZ MARINA;33199,51237;alto;Cistierna;Montaña Oriental;León
319;CORUJO;GUARDIA;WILLIAM;22960,50893;muy bajo;Congosto;Bandera de El Bierzo.svg;León
320;COSTA;FARIAS;NILDA ESTHER;30405,62857;medio;Corbillos de los Oteros;Esla-Campos;León
321;FARIÑA;CIARDELLA;NESTOR RAUL;33035,05843;alto;Corullón;Bandera de El Bierzo.svg;León
322;CRESPO;HARO;MARIA CRISTINA;29267,37595;medio;Crémenes;Montaña Oriental;León
323;CRISTINA;CHERALDI;JUAN;40787,93947;muy alto;Cuadros;Tierra de León;León
324;CRUDELI;BRAVO;BEATRÍZ;30497,75984;medio;Cubillas de Rueda;Vega del Esla;León
325;CRUZ;MELO;DANUBIO;16121,07142;muy bajo;Cubillas de los Oteros;Esla-Campos;León
326;CUELLO;ROSA;ADAN;39141,50049;muy alto;Cubillos del Sil;Bandera de El Bierzo.svg;León
327;DA ROSA;NIVES BROCHI;ANTONIO;22507,2904;muy bajo;Cármenes;Montaña Occidental;León
328;DA SILVA;ALMENAR;JOSE PABLO;28050,48402;medio;Destriana;Tierra de La Bañeza;León
329;DAURIA;PRANDO;SILVIA OLGA;23494,89928;bajo;El Burgo Ranero;Tierra de Sahagún;León
330;DE MATTOS;DE MELLO;JOSE ALFREDO;23418,34765;bajo;Encinedo;Comarca de La Cabrera;León
331;DE SOUZA;LOZANO;BLANCA MARIELA;26841,91554;medio;Escobar de Campos;Tierra de Sahagún;León
332;DI BELLO;FRAGA;MARCELO GABRIEL;36799,1601;muy alto;Fabero;Bandera de El Bierzo.svg;León
333;DIAZ;OLIVERA;FRANCIA LIBRE;33050,28001;alto;Folgoso de la Ribera;Bandera de El Bierzo.svg;León
334;DOMINIONI;GHIGGIA;DANIEL OSCAR;28346,58882;medio;Fresno de la Vega;Vega del Esla;León
335;ECHEVESTE;COSTA;JOSE;22809,94094;muy bajo;Fuentes de Carbajal;Vega del Esla;León
336;ESQUIBEL;COLOTTA;CARLOS MARIA;35230,00834;muy alto;Garrafe de Torío;Tierra de León;León
337;EUSTATHIOU;HEREDIA;JUAN;23909,83109;bajo;Gordaliza del Pino;Tierra de Sahagún;León
338;EVIA;CANALE;RAFAEL ANIBAL;38281,73047;muy alto;Gordoncillo;Vega del Esla;León
339;EZQUERRA;ALONSO;WILSON APARICIO;26308,54252;medio;Gradefes;Esla-Campos;León
340;FABRE;SANCHEZ;JUAN FREDY;29013,41529;medio;Grajal de Campos;Tierra de Sahagún;León
341;FERNADEZ;SANCHEZ;ALEJANDRO;19164,57734;muy bajo;Gusendos de los Oteros;Esla-Campos;León
342;FERRARI;TOMASINI;LUIS ALBERTO;41810,35073;muy alto;Hospital de Órbigo;Ribera del Órbigo;León
343;FERRERO;TEDESCO;SEBASTIAN;35133,81205;muy alto;Igüeña;Bandera de El Bierzo.svg;León
344;FILIBERTO;CUNEO;JORGE ENRIQUE;25132,34305;medio;Izagre;Esla-Campos;León
345;FIRPO;DÁCOSTA;JORGE WASHINGTON;27154,1862;medio;Joarilla de las Matas;Tierra de Sahagún;León
346;FORNARO;BORDOLLI;MARIA JOSEFINA;28366,80135;medio;La Bañeza;Tierra de La Bañeza;León
347;FRANCO;DULINSKAS;MIGUEL ANGEL;25559,0436;medio;La Ercina;Montaña Oriental;León
348;GADEA;DUARTE;GERARDO DANIEL;24971,14397;bajo;La Pola de Gordón;Montaña Central;León
349;GALLINAL;NIETO;FRANCISCO GUSTAVO;29258,2994;medio;La Robla;Montaña Central;León
350;GARCHITORENA;FERREIRA;JOSE CLAUDIO;40301,33057;muy alto;La Vecilla;Montaña Central;León
351;GARCIA;TESKE;ERIS EDUARDO;22271,11259;muy bajo;Laguna Dalga;Páramo Leonés;León
352;GARCIA;BORGES;HILARIO;28742,60488;medio;Laguna de Negrillos;Páramo Leonés;León
353;GARCIA;RODRIGUEZ;MARIA DEL ROSARIO;23866,72115;bajo;Las Omañas;Omaña;León
354;GARCIA PINTOS;CAMPO;DANIEL ROGELIO;26725,22735;medio;León;Tierra de León;León
355;GARI;ABARACON;SILVIA;30111,14183;medio;Llamas de la Ribera;Ribera del Órbigo;León
356;GATTI;CAMELO;MARÍA CRISTINA;25433,83221;medio;Los Barrios de Luna;Comarca de Luna;León
357;GESTIDO;DO CANTO;OSCAR DANIEL;31389,15126;alto;Lucillo;Maragatería;León
358;GHIBAUDI;IGLESIAS;HERIBERTO OMAR;41278,47681;muy alto;Luyego;Maragatería;León
359;GIMENEZ;ACUÑA;LEONARDO;30068,71372;medio;Magaz de Cepeda;La Cepeda (León);León
360;ABARNO;SILVA;ARIEL;27644,17659;medio;Abarca de Campos;Tierra de Campos;Palencia
361;ACOSTA;MARTINEZ;NELSON EDUARDO;42003,88467;muy alto;Abia de las Torres;Tierra de Campos;Palencia
362;ALEGRETTI;CAMMARANO;MIGUEL;12434,31663;muy bajo;Aguilar de Campoo;Montaña Palentina;Palencia
363;ALLES;VEDAIN;VERONICA;23714,48825;bajo;Alar del Rey;Boedo-Ojeda;Palencia
364;ALMADA;MONTANS;NESTOR DANIEL;27892,77352;medio;Alba de Cerrato;;Palencia
365;ARTURO;LOUREIRO;ADRIANA LAURA;35755,68118;muy alto;Amayuelas de Arriba;Tierra de Campos;Palencia
366;ASQUETA;SOÑORA;MIGUEL MEDARDO;14975,18356;muy bajo;Ampudia;Tierra de campos;Palencia
367;ASTI;CARLI;ALFREDO ANGEL;22689,35643;muy bajo;Amusco;Tierra de campos;Palencia
368;AZARETTO;MAÑANA;HERNANN ERIC;19824,59048;muy bajo;Antigüedad;El Cerrato;Palencia
369;BALARINI;TEJERA;GONZALO;34098,84901;alto;Arconada;Tierra de Campos;Palencia
370;BARRERA;PEREYRA;OSCAR GUSTAVO;26398,5738;medio;Astudillo;El Cerrato;Palencia
371;BARRIOLA;ELDUAYEN;ANA MARIA;30956,53702;medio;Autilla del Pino;;Palencia
372;BARRIOS;LASSO;PABLO;38359,68691;muy alto;Autillo de Campos;;Palencia
373;BARTZABAL;GOYTIÑO;RAFAEL ARTURO;22807,0507;muy bajo;Ayuela;;Palencia
374;BAUER;DE SOUZA;ISABELINO WILSON;32633,00435;alto;Baltanás;El Cerrato;Palencia
375;BAVOSI;LUCHINI;ROBERTO BENJAMIN;26664,05136;medio;Baquerín de Campos;;Palencia
376;BENAVIDES;NOBRE;GARY ASTUL;29978,20576;medio;Barruelo de Santullán;;Palencia
377;BENTOS;GUIMARAES;ANIBAL JOSE ENRIQUE;19967,83599;muy bajo;Becerril de Campos;Tierra de Campos;Palencia
378;BERGARA;SANTILLANO;WALTER ENRIQUE;29985,85872;medio;Belmonte de Campos;;Palencia
379;BLANCO;IBARRA;EULOGIO;28264,06892;medio;Berzosilla;Montaña Palentina;Palencia
380;BOCCHINO;CASTRO;SONIA STELLA;26324,77965;medio;Boada de Campos;;Palencia
381;BODEANT;GRAÑA;RAUL HERALDO;33894,53757;alto;Boadilla de Rioseco;Tierra de Campos;Palencia
382;BOIX;VILARO;ALBERTO GUSTAVO;25873,33012;medio;Boadilla del Camino;;Palencia
383;BORGNO;BUSCHIAZZO;MARIO SANTIAGO;34906,91081;alto;Brañosera;Montaña Palentina;Palencia
384;BOZZOLASCO;ROMERO;ADRIANA MARÍA;39034,93224;muy alto;Buenavista de Valdavia;Vega-Valdavia;Palencia
385;BUONOMO;DE LEON;PEDRO EMILIO;30569,09134;medio;Bustillo de la Vega;Vega-Valdavia;Palencia
386;BURGOA;GONZALEZ;LAURA;43189,6052;muy alto;Bustillo del Páramo de Carrión;;Palencia
387;BURGOS;HERNANDEZ;JUAN CARLOS;21556,43752;muy bajo;Bárcena de Campos;Vega-Valdavia;Palencia
388;BURGOS;ARIAS;JORGE LUIS;26192,90046;medio;Báscones de Ojeda;;Palencia
389;CALLOIA;RAFFO;FERNANDO;20223,14292;muy bajo;Calahorra de Boedo;Boedo-Ojeda;Palencia
390;CAMIÑO;MORENO;MARIA DE LOS ANGELES;34264,98535;alto;Calzada de los Molinos;Tierra de Campos;Palencia
391;CARAMBULA;VOLPI;GONZALO;27398,60395;medio;Capillas;;Palencia
392;CARDOZO;SOLIS;GRANDENEL;27305,35852;medio;Cardeñosa de Volpejera;;Palencia
393;CARRERA;FERNANDEZ;JULIO;31322,5516;alto;Carrión de los Condes;Tierra de Campos;Palencia
394;SANGUINETTI;VEZZOSO;MARIA NOEL;31407,4838;alto;Castil de Vela;;Palencia
395;CASTILLO;BUGAIOV;VERONICA;37180,33159;muy alto;Castrejón de la Peña;;Palencia
396;CASTRO;SAYAS;FLAVIO SOLIS;27132,61412;medio;Castrillo de Don Juan;;Palencia
397;CASTRO;VELAZQUEZ;HUMBERTO;23740,77898;bajo;Castrillo de Onielo;El Cerrato;Palencia
398;CASTRO;RAMIREZ;LUIS MARIA;28927,86254;medio;Castrillo de Villavega;Tierra de Campos;Palencia
399;CAYAFA;TAPIE;MARIA NOEL;35990,0173;muy alto;Castromocho;;Palencia
400;CIGANDA;ROMERO;LUIS AGUSTIN;32550,72148;alto;Cervatos de la Cueza;Tierra de Campos;Palencia
401;CINGIA;ALCALDE;CESARE GABRIEL;20791,44439;muy bajo;Cervera de Pisuerga;Montaña Palentina;Palencia
402;CLADERA;COHN;JUAN JOSE;31844,18833;alto;Cevico Navero;El Cerrato;Palencia
403;CLASTORNIK;TAUBE;JOSE;20318,44291;muy bajo;Cevico de la Torre;El Cerrato;Palencia
404;CORBO;LONGUEIRA;DANIEL JACINTO;19751,82495;muy bajo;Cisneros;Tierra de Campos;Palencia
405;CORDOBA;VITA;MARIO EDUARDO;35456,96555;muy alto;Cobos de Cerrato;El Cerrato;Palencia
406;CORTALEZZI;ALVAREZ;NAIR ARLET;41530,54407;muy alto;Collazos de Boedo;Boedo-Ojeda;Palencia
407;COSENTINO;FERNANDEZ;JOSE;31473,61611;alto;Congosto de Valdavia;Valdavia;Palencia
408;COSTA;MACHADO;RENEE;19157,04332;muy bajo;Cordovilla la Real;;Palencia
409;CROCE;NUNES;VENTURA OFELIA;27088,31346;medio;Cubillas de Cerrato;;Palencia
410;DA ROSA;SUM;LAURA;33736,96748;alto;Dehesa de Montejo;;Palencia
411;DA ROSA;VAZQUEZ;EBER;16113,60052;muy bajo;Dehesa de Romanos;Boedo-Ojeda;Palencia
412;DALL´ORSO;ODINO;ATILIO LUIS NEY;21405,16467;muy bajo;Dueñas;;Palencia
413;DELGADO;SICCO;DANIEL HUGO;31427,07224;alto;Espinosa de Cerrato;;Palencia
414;DELLA MEA;PALUMBO;UMBERTO;26649,41107;medio;Espinosa de Villagonzalo;Boedo-Ojeda;Palencia
415;DIBARBOURE;ROSSINI;MARTIN;27429,14344;medio;Frechilla;;Palencia
416;DONNAGELO;CLEFFI;FRANCISCO JAVIER;25787,14798;medio;Fresno del Río;Guardo;Palencia
417;DOTTA;BARDIER;MARIA CRISTINA;22632,54945;muy bajo;Frómista;;Palencia
418;EGUREN;BONILLA;ISABEL;29588,94637;medio;Fuentes de Nava;Tierra de Campos;Palencia
419;EHRLICH;SZALMIAN;RICARDO MARIO;24678,90157;bajo;Fuentes de Valdepero;Tierra de Campos;Palencia
420;FAGUNDEZ;CABRERA;HERIBERTO;36878,36043;muy alto;Grijota;;Palencia
421;FAJARDO;RIEIRO;MA. DE LOS ANGELES;30776,36789;medio;Guardo;Alto Carrión;Palencia
422;FALERO;BERTOLA;JOSE LUIS;29078,88125;medio;Guaza de Campos;;Palencia
423;FERNANDEZ;MARRERO;CLAUDIA FABIANA;40022,47609;muy alto;Herrera de Pisuerga;Boedo-Ojeda;Palencia
424;FERNANDEZ;SCHIAVO;MARIA DEL ROSARIO;26457,81341;medio;Herrera de Valdecañas;;Palencia
425;FERNANDEZ;GONZALEZ;JUAN;30142,43065;medio;Hontoria de Cerrato;;Palencia
426;FERRARI;IBARRA;WALTER ARIEL;19395,43088;muy bajo;Hornillos de Cerrato;El Cerrato;Palencia
427;FERREIRA;CRUZ;JOSE;25697,01819;medio;Husillos;;Palencia
428;FERREIRA;MARTINEZ;HUGO HEBER;29498,629;medio;Hérmedes de Cerrato;El Cerrato;Palencia
429;FIANDRA;CUCULIE;ORESTES;22249,31512;muy bajo;Itero de la Vega;Tierra de Campos;Palencia
430;GABITO;ZOBOLI;JUAN ANTONIO;19662,93494;muy bajo;La Pernía;Montaña Palentina;Palencia
431;GAGLIANO;MENENDEZ;MARIA MARGARITA;32425,7544;alto;La Puebla de Valdavia;Vega-Valdavia;Palencia
432;GAMBINI;ITALIANO;RODOLFO HUGO;32984,03563;alto;La Serna;Vega-Valdavia;Palencia
433;GARCIA;IVANCHENKO;CARLOS MARIO;25129,85364;medio;La Vid de Ojeda;Boedo-Ojeda;Palencia
434;GARCIA;DESTEFFANI;RICARDO JOSE;26926,59456;medio;Lantadilla;;Palencia
435;GARCIA;GULARTE;GARY HECTOR;31821,31677;alto;Ledigos;;Palencia
436;GARICOITS;SEMBLAT;LEONIE;18711,37798;muy bajo;Loma de Ucieza;Vega-Valdavia;Palencia
437;GARIN;LANERI;GRACIELA CORINA;18757,46424;muy bajo;Lomas;Tierra de Campos;Palencia
438;GIMENEZ;TEXEIRA;MARIO;32280,15443;alto;Magaz de Pisuerga;El Cerrato;Palencia
439;ACOSTA;PEREZ;JUAN CARLOS;31454,16809;alto;Abusejo;Campo del Yeltes;Salamanca
440;AGUERRE;LOMBARDO;TABARE;16191,81027;muy bajo;Agallas;Campo de Agadones;Salamanca
441;ALFARO;MENDOZA;HUMBERTO RAMÀN;44605,93821;muy alto;Ahigal de Villarino;La Ramajería;Salamanca
442;ALFARO;CHIAPPA;JUAN CARLOS;35313,58927;muy alto;Ahigal de los Aceiteros;El Abadengo;Salamanca
443;ALMADA;BLENGIO;MARÍA LUISA;24281,53465;bajo;Alaraz;Tierra de Peñaranda;Salamanca
444;ALMAGRO;LEMES;LUIS LEONARDO;12129,41164;muy bajo;Alba de Tormes;Tierra de Alba (Salamanca);Salamanca
445;ALMANZA;DE LOS SANTOS;MARIA GRACIELA;25074,39737;medio;Alba de Yeltes;Campo del Yeltes;Salamanca
446;ALONSO;MONTAÑO;VERONICA MARIA;32589,23607;alto;Alconada;Tierra de Peñaranda;Salamanca
447;ALVAREZ;ALONZO;FERNANDO TOMAS;37494,60293;muy alto;Aldea del Obispo;Campo de Argañán;Salamanca
448;ALVAREZ;SALDIAS;HUGO;32047,56165;alto;Aldeacipreste;Sierra de Béjar;Salamanca
449;ALVAREZ;MARTINEZ;ALICIA TERESITA;15949,29425;muy bajo;Aldeadávila de la Ribera;La Ribera de Salamanca;Salamanca
450;ALVEZ;HOURCADE;ANA CAROLINA;20424,35603;muy bajo;Aldealengua;Las Villas (Salamanca);Salamanca
451;AMADO;CHALELA;MARCELO;18799,57184;muy bajo;Aldeanueva de Figueroa;La Armuña;Salamanca
452;ANDRADE;BENOIT;RAFAEL;25072,21942;medio;Aldeanueva de la Sierra;Sierra de Francia;Salamanca
453;ANDREONI;DA MARIA;MARIA ISABEL;41076,8645;muy alto;Aldearrodrigo;Tierra de Ledesma;Salamanca
454;ANDUJAR;ALVAREZ DE RON;SEBASTIAN;28513,41117;medio;Aldearrubia;Las Villas (Salamanca);Salamanca
455;ANNUNZIATTO;MARTINO;NORA ALICIA;26434,84587;medio;Aldeaseca de Alba;Tierra de Alba (Salamanca);Salamanca
456;ANNUNZIATTO;MARTINO;WALDEMAR HEBERT;26778,0237;medio;Aldeaseca de la Frontera;Tierra de Peñaranda;Salamanca
457;ANTIA;BEHRENS;ENRIQUE ANDRES;33879,74611;alto;Aldeatejada;Campo de Salamanca;Salamanca
458;ANTIA;BEHRENS;FERNANDO;25184,2911;medio;Aldeavieja de Tormes;Salvatierra (comarca);Salamanca
459;ANTUNEZ;MARTINEZ;FREDIS;27136,36188;medio;Aldehuela de Yeltes;Campo del Yeltes;Salamanca
460;ARANCIO;ROMANO;DANIEL HUGO;24877,23704;bajo;Aldehuela de la Bóveda;Campo de Salamanca;Salamanca
461;ARROYO;FERREIRO;SILVIA;20340,95344;muy bajo;Almenara de Tormes;Tierra de Ledesma;Salamanca
462;ARTAZU;D`APOLITO;SERGIO;28814,49733;medio;Almendra;La Ramajería;Salamanca
463;AYALA;SANCHIS;ANA PATRICIA;22898,74668;muy bajo;Anaya de Alba;Tierra de Alba (Salamanca);Salamanca
464;AZCUE;AIZPUN;PABLO EDUARDO;19586,23121;muy bajo;Arabayona de Mógica;Las Villas (Salamanca);Salamanca
465;BACIGALUPE;AUNES;RUBEN ANIBAL;46366,94508;muy alto;Arapiles;Campo de Salamanca;Salamanca
466;BAGNOLI;D'IMPERIO;HEBERT;26267,66437;medio;Arcediano;La Armuña;Salamanca
467;BARBOZA;SILVA;GONZALO MAURICIO;30031,78044;medio;Armenteros;Tierra de Alba (Salamanca);Salamanca
468;BASTERRECH;RIOS;HAYDEE EMILIA;25319,0618;medio;Añover de Tormes;Tierra de Ledesma;Salamanca
469;BASTON;MAIO;HECTOR;23776,22203;bajo;Babilafuente;Las Villas (Salamanca);Salamanca
470;BAYGORRIA;MOURIN;EDITH ELENA;23973,25952;bajo;Barbadillo;Campo de Salamanca;Salamanca
471;BEGA;BONILLA;VICTORIA;45191,06964;muy alto;Barbalos;La Huebra;Salamanca
472;BELLA;GRASSI;JULIA SUSANA;22347,14037;muy bajo;Barceo;La Ramajería;Salamanca
473;BELTRAN;CAULA;FLAVIO GUSTAVO;34168,17866;alto;Barruecopardo;La Ramajería;Salamanca
474;BENNETT;GORENA;ROBERTO CARLOS;22978,11156;muy bajo;Bañobárez;El Abadengo;Salamanca
475;BERAMENDI;USERA;MARIA DEL CARMEN;29404,09141;medio;Beleña;Tierra de Alba (Salamanca);Salamanca
476;BIANCHI;BARELLA;JORGE;37883,41863;muy alto;Bermellar;El Abadengo;Salamanca
477;BISTOLFI;ZUNINI;MARCELO;30786,55581;medio;Berrocal de Huebra;La Huebra;Salamanca
478;BIZOZA;CABRAL;ROBERTO CARLOS;25095,91996;medio;Berrocal de Salvatierra;Salvatierra (comarca);Salamanca
479;BOCCHIARDO;CAORSI;DOMINGO;28247,29023;medio;Boada;Campo del Yeltes;Salamanca
480;BONNAHON;POLLERO;ALEXIS ARISTIDES;24832,34088;bajo;Bogajo;El Abadengo;Salamanca
481;BORTOLI;PORRO;MÓNICA MARIELLA;21934,55401;muy bajo;Brincones;La Ramajería;Salamanca
482;BOTANA;ARANCET;LUIS SERGIO;34914,32899;alto;Buenamadre;Campo de Salamanca;Salamanca
483;BOUZON;NOVELLI;GLADYS;22730,36215;muy bajo;Buenavista;Tierra de Alba (Salamanca);Salamanca
484;BURIANI;PARDO;JORGE;41495,1358;muy alto;Béjar;Sierra de Béjar;Salamanca
485;BURNS;CERVETTI;JOHN;29803,34723;medio;Bóveda del Río Almar;Tierra de Peñaranda;Salamanca
486;CAAMAÑO;CERNADAS;FRANCISCO EDUARDO;21883,38162;muy bajo;Cabeza del Caballo;La Ramajería;Salamanca
487;CAAMAÑO;VERNAY;MARIA ANDREA;19851,01581;muy bajo;Cabezabellosa de la Calzada;La Armuña;Salamanca
488;CABRERA;COSTA;MARÍA CRISTINA;30910,33969;medio;Cabrerizos;La Armuña;Salamanca
489;CAJIGA;BOTELLA;CARLA MARIELA;23796,2617;bajo;Cabrillas;Campo del Yeltes;Salamanca
